PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
1766.00,3855.00,DL,Delta Air Lines Inc.,DL,11760,FRA,12478,JFK,2023,2
1767.00,1081.00,OO,SkyWest Airlines Inc.,OO,16229,YVR,12892,LAX,2023,1
1767.00,6782.00,UA,United Air Lines Inc.,UA,12264,IAD,12169,HND,2023,3
1768.00,936.00,YV,Mesa Airlines Inc.,YV,12266,IAH,16304,ZIH,2023,2
1770.00,716.00,NK,Spirit Air Lines,NK,13204,MCO,13180,MBJ,2023,1
1770.00,1315.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,11292,DEN,2023,2
1770.00,1669.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,13594,MZT,2023,2
1770.00,3265.00,B6,JetBlue Airways,B6,10721,BOS,12972,LHR,2023,2
1771.00,1661.00,DL,Delta Air Lines Inc.,DL,16271,YYZ,14869,SLC,2023,2
1772.00,96.00,3M,Silver Airways,3M,14843,SJU,11519,EIS,2023,2
1775.00,304.00,OO,SkyWest Airlines Inc.,OO,12164,HMO,14107,PHX,2023,3
1776.00,1224.00,AA,American Airlines Inc.,AA,13303,MIA,10717,BON,2023,1
1778.00,2170.00,F9,Frontier Airlines Inc.,F9,13180,MBJ,11292,DEN,2023,3
1780.00,96.00,3M,Silver Airways,3M,14843,SJU,11519,EIS,2023,1
1782.00,1515.00,NK,Spirit Air Lines,NK,11697,FLL,10448,AXM,2023,2
1783.00,211.00,04Q,Tradewind Aviation,04Q,14843,SJU,14692,SBH,2023,3
1785.00,155.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,14843,SJU,2023,1
1785.00,211.00,04Q,Tradewind Aviation,04Q,14843,SJU,14692,SBH,2023,2
1785.00,1109.00,AS,Alaska Airlines Inc.,AS,14679,SAN,14312,PVR,2023,3
1787.00,1234.00,MQ,Envoy Air,MQ,13303,MIA,13514,MTY,2023,3
1790.00,2171.00,AA,American Airlines Inc.,AA,13303,MIA,14030,PBM,2023,2
1791.00,1661.00,DL,Delta Air Lines Inc.,DL,14869,SLC,16271,YYZ,2023,2
1793.00,2194.00,UA,United Air Lines Inc.,UA,12010,GUA,12892,LAX,2023,3
1793.00,5722.00,DL,Delta Air Lines Inc.,DL,14747,SEA,14309,PVG,2023,1
1794.00,634.00,MQ,Envoy Air,MQ,15317,TRC,11298,DFW,2023,3
1794.00,1247.00,F9,Frontier Airlines Inc.,F9,11032,CUN,11193,CVG,2023,1
1794.00,5614.00,AA,American Airlines Inc.,AA,11298,DFW,11651,FCO,2023,3
1795.00,1315.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16271,YYZ,2023,2
1796.00,1699.00,AA,American Airlines Inc.,AA,14153,PLS,11298,DFW,2023,1
1798.00,1421.00,B6,JetBlue Airways,B6,10721,BOS,14153,PLS,2023,3
1802.00,235.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12073,HAV,13303,MIA,2023,3
1804.00,728.00,YV,Mesa Airlines Inc.,YV,10638,BJX,12266,IAH,2023,2
1804.00,1247.00,F9,Frontier Airlines Inc.,F9,11032,CUN,11193,CVG,2023,2
1804.00,1764.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14832,SJD,13487,MSP,2023,1
1805.00,1224.00,AA,American Airlines Inc.,AA,13303,MIA,10717,BON,2023,2
1807.00,304.00,OO,SkyWest Airlines Inc.,OO,14107,PHX,12164,HMO,2023,1
1808.00,1770.00,B6,JetBlue Airways,B6,10312,ANU,12478,JFK,2023,2
1811.00,1280.00,OO,SkyWest Airlines Inc.,OO,12266,IAH,16271,YYZ,2023,2
1812.00,634.00,MQ,Envoy Air,MQ,15317,TRC,11298,DFW,2023,1
1812.00,748.00,YV,Mesa Airlines Inc.,YV,12266,IAH,15584,VER,2023,2
1814.00,940.00,AA,American Airlines Inc.,AA,13306,MID,11298,DFW,2023,2
1816.00,1234.00,MQ,Envoy Air,MQ,13303,MIA,13514,MTY,2023,1
1819.00,866.00,9E,Endeavor Air Inc.,9E,10397,ATL,11907,GGT,2023,2
1820.00,1315.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16271,YYZ,2023,1
1824.00,1224.00,AA,American Airlines Inc.,AA,10717,BON,13303,MIA,2023,2
1825.00,348.00,YX,Republic Airline,YX,16271,YYZ,11618,EWR,2023,1
1825.00,1644.00,NK,Spirit Air Lines,NK,13180,MBJ,10529,BDL,2023,1
1825.00,1826.00,AA,American Airlines Inc.,AA,12478,JFK,13514,MTY,2023,1
1826.00,1381.00,NK,Spirit Air Lines,NK,11697,FLL,10570,BGA,2023,1
1828.00,1234.00,MQ,Envoy Air,MQ,13514,MTY,13303,MIA,2023,1
1828.00,1609.00,UA,United Air Lines Inc.,UA,13930,ORD,11868,GCM,2023,3
1829.00,730.00,9E,Endeavor Air Inc.,9E,10397,ATL,11534,ELH,2023,1
1832.00,651.00,NK,Spirit Air Lines,NK,11032,CUN,13495,MSY,2023,1
1832.00,1037.00,AA,American Airlines Inc.,AA,14107,PHX,11874,GDL,2023,2
1835.00,651.00,NK,Spirit Air Lines,NK,11032,CUN,13495,MSY,2023,2
1835.00,1515.00,NK,Spirit Air Lines,NK,10448,AXM,11697,FLL,2023,2
1838.00,1044.00,NK,Spirit Air Lines,NK,14677,SAL,11697,FLL,2023,2
1839.00,1012.00,NK,Spirit Air Lines,NK,14681,SAP,13495,MSY,2023,1
1839.00,1017.00,F9,Frontier Airlines Inc.,F9,12010,GUA,13303,MIA,2023,3
1841.00,635.00,UA,United Air Lines Inc.,UA,14879,SLP,12266,IAH,2023,2
1842.00,728.00,YV,Mesa Airlines Inc.,YV,12266,IAH,10638,BJX,2023,2
1843.00,491.00,AA,American Airlines Inc.,AA,14722,SCU,13303,MIA,2023,2
1843.00,2194.00,UA,United Air Lines Inc.,UA,12892,LAX,12010,GUA,2023,3
1844.00,1832.00,B6,JetBlue Airways,B6,14278,PTP,12478,JFK,2023,3
1846.00,411.00,NK,Spirit Air Lines,NK,13514,MTY,12266,IAH,2023,1
1847.00,7137.00,DL,Delta Air Lines Inc.,DL,11433,DTW,14309,PVG,2023,3
1848.00,4443.00,UA,United Air Lines Inc.,UA,13930,ORD,16321,ZRH,2023,2
1851.00,1081.00,OO,SkyWest Airlines Inc.,OO,16229,YVR,12892,LAX,2023,2
1851.00,7137.00,DL,Delta Air Lines Inc.,DL,11433,DTW,14309,PVG,2023,1
1852.00,1662.00,UA,United Air Lines Inc.,UA,13930,ORD,14153,PLS,2023,3
1852.00,1693.00,DL,Delta Air Lines Inc.,DL,13180,MBJ,10721,BOS,2023,2
1855.00,1981.00,B6,JetBlue Airways,B6,12478,JFK,11185,CUR,2023,1
1856.00,716.00,YV,Mesa Airlines Inc.,YV,10210,AGU,12266,IAH,2023,2
1856.00,4095.00,DL,Delta Air Lines Inc.,DL,14228,PPT,12892,LAX,2023,1
1858.00,552.00,YV,Mesa Airlines Inc.,YV,12266,IAH,15125,TAM,2023,3
1859.00,524.00,MQ,Envoy Air,MQ,13514,MTY,11298,DFW,2023,2
1860.00,1247.00,F9,Frontier Airlines Inc.,F9,11032,CUN,11193,CVG,2023,3
1861.00,848.00,GCA,"Global Crossing Airlines, Inc.",GCA,14739,SDQ,13303,MIA,2023,1
1864.00,211.00,04Q,Tradewind Aviation,04Q,14692,SBH,14843,SJU,2023,2
1866.00,634.00,MQ,Envoy Air,MQ,11298,DFW,15317,TRC,2023,3
1866.00,2332.00,UA,United Air Lines Inc.,UA,11292,DEN,12990,LIR,2023,2
1866.00,3920.00,DL,Delta Air Lines Inc.,DL,10357,ARN,12478,JFK,2023,3
1869.00,1189.00,F9,Frontier Airlines Inc.,F9,14832,SJD,11292,DEN,2023,1
1869.00,1981.00,B6,JetBlue Airways,B6,12478,JFK,11185,CUR,2023,3
1872.00,1019.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16042,YEG,2023,2
1873.00,730.00,9E,Endeavor Air Inc.,9E,11534,ELH,10397,ATL,2023,1
1874.00,96.00,3M,Silver Airways,3M,11519,EIS,14843,SJU,2023,2
1875.00,1121.00,NK,Spirit Air Lines,NK,13204,MCO,12010,GUA,2023,3
1875.00,2186.00,UA,United Air Lines Inc.,UA,11618,EWR,12990,LIR,2023,2
1875.00,3265.00,DL,Delta Air Lines Inc.,DL,12972,LHR,10721,BOS,2023,2
1875.00,4505.00,UA,United Air Lines Inc.,UA,12264,IAD,11651,FCO,2023,3
1877.00,1315.00,OO,SkyWest Airlines Inc.,OO,13930,ORD,13514,MTY,2023,3
1878.00,3855.00,DL,Delta Air Lines Inc.,DL,12478,JFK,11760,FRA,2023,2
1879.00,219.00,OO,SkyWest Airlines Inc.,OO,16115,YLW,14747,SEA,2023,1
1879.00,1981.00,B6,JetBlue Airways,B6,11185,CUR,12478,JFK,2023,3
1879.00,6552.00,DL,Delta Air Lines Inc.,DL,13694,NGO,11433,DTW,2023,1
1880.00,211.00,04Q,Tradewind Aviation,04Q,14692,SBH,14843,SJU,2023,3
1881.00,783.00,YV,Mesa Airlines Inc.,YV,12266,IAH,13370,MLM,2023,3
1884.00,1348.00,AA,American Airlines Inc.,AA,11868,GCM,11298,DFW,2023,1
1885.00,1247.00,F9,Frontier Airlines Inc.,F9,11193,CVG,11032,CUN,2023,2
1885.00,1981.00,B6,JetBlue Airways,B6,11185,CUR,12478,JFK,2023,1
1887.00,762.00,DL,Delta Air Lines Inc.,DL,10521,BDA,12478,JFK,2023,3
1890.00,436.00,PT,Piedmont Airlines,PT,16271,YYZ,13930,ORD,2023,1
1890.00,1523.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,14100,PHL,2023,2
1890.00,1770.00,B6,JetBlue Airways,B6,12478,JFK,10312,ANU,2023,2
1893.00,1868.00,UA,United Air Lines Inc.,UA,14293,PUJ,12266,IAH,2023,1
1896.00,756.00,AA,American Airlines Inc.,AA,11298,DFW,11301,DGO,2023,1
1896.00,1558.00,AA,American Airlines Inc.,AA,12990,LIR,10423,AUS,2023,3
1903.00,1421.00,B6,JetBlue Airways,B6,14153,PLS,10721,BOS,2023,3
1904.00,333.00,B6,JetBlue Airways,B6,13204,MCO,13605,NAS,2023,2
1904.00,1289.00,F9,Frontier Airlines Inc.,F9,11874,GDL,12889,LAS,2023,2
1906.00,304.00,OO,SkyWest Airlines Inc.,OO,12164,HMO,14107,PHX,2023,1
1906.00,635.00,UA,United Air Lines Inc.,UA,12266,IAH,14879,SLP,2023,1
1906.00,5722.00,DL,Delta Air Lines Inc.,DL,14309,PVG,14747,SEA,2023,1
1908.00,1717.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,11244,CZM,13487,MSP,2023,2
1909.00,728.00,YV,Mesa Airlines Inc.,YV,10638,BJX,12266,IAH,2023,1
1909.00,3265.00,B6,JetBlue Airways,B6,10721,BOS,12972,LHR,2023,1
1910.00,4786.00,AA,American Airlines Inc.,AA,11915,GIG,12478,JFK,2023,3
1911.00,2186.00,UA,United Air Lines Inc.,UA,12990,LIR,11618,EWR,2023,2
1913.00,219.00,OO,SkyWest Airlines Inc.,OO,14747,SEA,16115,YLW,2023,2
1913.00,1117.00,F9,Frontier Airlines Inc.,F9,10397,ATL,13180,MBJ,2023,3
1916.00,1221.00,MQ,Envoy Air,MQ,10444,AXA,13303,MIA,2023,2
1919.00,1706.00,WN,Southwest Airlines Co.,WN,13180,MBJ,13232,MDW,2023,3
1920.00,762.00,DL,Delta Air Lines Inc.,DL,12478,JFK,10521,BDA,2023,3
1921.00,1224.00,AA,American Airlines Inc.,AA,13303,MIA,10717,BON,2023,3
1922.00,1250.00,DL,Delta Air Lines Inc.,DL,13605,NAS,10721,BOS,2023,2
1927.00,3283.00,B6,JetBlue Airways,B6,10721,BOS,12966,LGW,2023,2
1931.00,808.00,AA,American Airlines Inc.,AA,14312,PVR,10423,AUS,2023,1
1932.00,783.00,YV,Mesa Airlines Inc.,YV,13370,MLM,12266,IAH,2023,2
1933.00,2194.00,UA,United Air Lines Inc.,UA,12010,GUA,12892,LAX,2023,1
1935.00,1980.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14312,PVR,2023,3
1937.00,728.00,YV,Mesa Airlines Inc.,YV,12266,IAH,10638,BJX,2023,3
1938.00,2332.00,UA,United Air Lines Inc.,UA,12990,LIR,11292,DEN,2023,2
1939.00,1259.00,AA,American Airlines Inc.,AA,14153,PLS,14100,PHL,2023,1
1941.00,1019.00,OO,SkyWest Airlines Inc.,OO,16042,YEG,11292,DEN,2023,2
1941.00,1218.00,UA,United Air Lines Inc.,UA,12892,LAX,14312,PVR,2023,1
1943.00,552.00,YV,Mesa Airlines Inc.,YV,15125,TAM,12266,IAH,2023,3
1944.00,1561.00,UA,United Air Lines Inc.,UA,12016,GUM,12699,KIX,2023,3
1948.00,1121.00,NK,Spirit Air Lines,NK,12010,GUA,13204,MCO,2023,3
1949.00,3920.00,DL,Delta Air Lines Inc.,DL,12478,JFK,10357,ARN,2023,3
1952.00,936.00,YV,Mesa Airlines Inc.,YV,16304,ZIH,12266,IAH,2023,2
1954.00,988.00,NK,Spirit Air Lines,NK,14681,SAP,13204,MCO,2023,1
1954.00,5492.00,DL,Delta Air Lines Inc.,DL,10721,BOS,15258,TLV,2023,3
1955.00,748.00,YV,Mesa Airlines Inc.,YV,15584,VER,12266,IAH,2023,2
1956.00,1764.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,11042,CLE,2023,2
1956.00,4389.00,HA,Hawaiian Airlines Inc.,HA,10244,AKL,12173,HNL,2023,2
1957.00,7063.00,UA,United Air Lines Inc.,UA,10696,BNE,14771,SFO,2023,2
1961.00,716.00,YV,Mesa Airlines Inc.,YV,10210,AGU,12266,IAH,2023,3
1961.00,1064.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14293,PUJ,2023,1
1961.00,1117.00,F9,Frontier Airlines Inc.,F9,13180,MBJ,10397,ATL,2023,3
1962.00,1315.00,OO,SkyWest Airlines Inc.,OO,13514,MTY,13930,ORD,2023,3
1962.00,1693.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13180,MBJ,2023,2
1963.00,783.00,YV,Mesa Airlines Inc.,YV,12266,IAH,13370,MLM,2023,1
1963.00,1145.00,UA,United Air Lines Inc.,UA,11868,GCM,12266,IAH,2023,3
1964.00,588.00,OH,PSA Airlines Inc.,OH,16271,YYZ,11057,CLT,2023,1
1964.00,1222.00,UA,United Air Lines Inc.,UA,12264,IAD,14153,PLS,2023,2
1965.00,1381.00,NK,Spirit Air Lines,NK,10570,BGA,11697,FLL,2023,1
1965.00,1515.00,NK,Spirit Air Lines,NK,10448,AXM,11697,FLL,2023,3
1967.00,1081.00,OO,SkyWest Airlines Inc.,OO,16229,YVR,12892,LAX,2023,3
1968.00,1247.00,F9,Frontier Airlines Inc.,F9,11193,CVG,11032,CUN,2023,3
1969.00,730.00,9E,Endeavor Air Inc.,9E,11534,ELH,10397,ATL,2023,3
1969.00,1315.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,11292,DEN,2023,1
1970.00,730.00,9E,Endeavor Air Inc.,9E,10397,ATL,11534,ELH,2023,3
1971.00,1523.00,F9,Frontier Airlines Inc.,F9,14100,PHL,14293,PUJ,2023,2
1983.00,1109.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14679,SAN,2023,2
1983.00,1706.00,WN,Southwest Airlines Co.,WN,13232,MDW,13180,MBJ,2023,3
1984.00,4025.00,AA,American Airlines Inc.,AA,14100,PHL,16321,ZRH,2023,2
1985.00,552.00,YV,Mesa Airlines Inc.,YV,15125,TAM,12266,IAH,2023,1
1986.00,1980.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14057,PDX,2023,3
1986.00,3265.00,UA,United Air Lines Inc.,UA,10721,BOS,12972,LHR,2023,2
1987.00,4462.00,AA,American Airlines Inc.,AA,13303,MIA,13532,MVD,2023,3
1988.00,211.00,04Q,Tradewind Aviation,04Q,14692,SBH,14843,SJU,2023,1
1989.00,1114.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13061,LRD,14681,SAP,2023,3
1992.00,359.00,OH,PSA Airlines Inc.,OH,16271,YYZ,11278,DCA,2023,1
1993.00,1280.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,12266,IAH,2023,2
1994.00,3283.00,B6,JetBlue Airways,B6,10721,BOS,12966,LGW,2023,1
1997.00,866.00,9E,Endeavor Air Inc.,9E,10397,ATL,11907,GGT,2023,3
1998.00,1894.00,UA,United Air Lines Inc.,UA,14677,SAL,12264,IAD,2023,3
1998.00,4867.00,DL,Delta Air Lines Inc.,DL,12972,LHR,14869,SLC,2023,2
2001.00,1280.00,OO,SkyWest Airlines Inc.,OO,12266,IAH,16271,YYZ,2023,1
2001.00,2405.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,12990,LIR,2023,3
2002.00,1764.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,14832,SJD,2023,1
2004.00,2186.00,UA,United Air Lines Inc.,UA,11618,EWR,12990,LIR,2023,3
2005.00,797.00,DL,Delta Air Lines Inc.,DL,14869,SLC,16229,YVR,2023,1
2009.00,4053.00,DL,Delta Air Lines Inc.,DL,14492,RDU,10920,CDG,2023,2
2011.00,219.00,OO,SkyWest Airlines Inc.,OO,14747,SEA,16115,YLW,2023,1
2011.00,6760.00,UA,United Air Lines Inc.,UA,12169,HND,11618,EWR,2023,1
2014.00,1764.00,F9,Frontier Airlines Inc.,F9,11042,CLE,14293,PUJ,2023,2
2016.00,748.00,YV,Mesa Airlines Inc.,YV,12266,IAH,15584,VER,2023,1
2017.00,1221.00,MQ,Envoy Air,MQ,10444,AXA,13303,MIA,2023,3
2017.00,1234.00,MQ,Envoy Air,MQ,13514,MTY,13303,MIA,2023,3
2018.00,1109.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14679,SAN,2023,3
2020.00,866.00,9E,Endeavor Air Inc.,9E,11907,GGT,10397,ATL,2023,3
2021.00,1180.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13061,LRD,14677,SAL,2023,1
2023.00,1106.00,NK,Spirit Air Lines,NK,14681,SAP,12266,IAH,2023,2
2032.00,3830.00,DL,Delta Air Lines Inc.,DL,12478,JFK,16782,DSS,2023,2
2038.00,4161.00,DL,Delta Air Lines Inc.,DL,11433,DTW,11760,FRA,2023,2
2039.00,1894.00,UA,United Air Lines Inc.,UA,14677,SAL,12264,IAD,2023,1
2040.00,96.00,3M,Silver Airways,3M,11519,EIS,14843,SJU,2023,1
2040.00,366.00,YX,Republic Airline,YX,12478,JFK,16271,YYZ,2023,1
2041.00,936.00,YV,Mesa Airlines Inc.,YV,12266,IAH,16304,ZIH,2023,1
2041.00,1826.00,AA,American Airlines Inc.,AA,13514,MTY,12478,JFK,2023,3
2044.00,1764.00,F9,Frontier Airlines Inc.,F9,11042,CLE,14293,PUJ,2023,1
2048.00,1857.00,UA,United Air Lines Inc.,UA,12010,GUA,12264,IAD,2023,2
2050.00,2332.00,UA,United Air Lines Inc.,UA,11292,DEN,12990,LIR,2023,3
2052.00,1106.00,NK,Spirit Air Lines,NK,12266,IAH,14681,SAP,2023,2
2053.00,1523.00,F9,Frontier Airlines Inc.,F9,14100,PHL,14293,PUJ,2023,1
2054.00,1081.00,OO,SkyWest Airlines Inc.,OO,12892,LAX,16229,YVR,2023,3
2056.00,748.00,YV,Mesa Airlines Inc.,YV,12266,IAH,15584,VER,2023,3
2056.00,1322.00,F9,Frontier Airlines Inc.,F9,11292,DEN,14312,PVR,2023,1
2056.00,4867.00,DL,Delta Air Lines Inc.,DL,14869,SLC,12972,LHR,2023,2
2060.00,4091.00,UA,United Air Lines Inc.,UA,12264,IAD,12026,GVA,2023,2
2061.00,3631.00,UA,United Air Lines Inc.,UA,12986,LIM,11618,EWR,2023,2
2066.00,1770.00,B6,JetBlue Airways,B6,12478,JFK,10312,ANU,2023,1
2070.00,1019.00,OO,SkyWest Airlines Inc.,OO,16042,YEG,11292,DEN,2023,1
2075.00,4156.00,DL,Delta Air Lines Inc.,DL,10920,CDG,11193,CVG,2023,3
2076.00,1064.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14293,PUJ,2023,2
2077.00,1218.00,UA,United Air Lines Inc.,UA,14312,PVR,12892,LAX,2023,1
2079.00,911.00,NK,Spirit Air Lines,NK,14832,SJD,12892,LAX,2023,3
2079.00,1019.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16042,YEG,2023,1
2080.00,7351.00,AA,American Airlines Inc.,AA,14309,PVG,11298,DFW,2023,3
2083.00,2186.00,UA,United Air Lines Inc.,UA,12990,LIR,11618,EWR,2023,3
2086.00,530.00,OO,SkyWest Airlines Inc.,OO,16217,YUL,11433,DTW,2023,1
2086.00,728.00,YV,Mesa Airlines Inc.,YV,10638,BJX,12266,IAH,2023,3
2089.00,2332.00,UA,United Air Lines Inc.,UA,12990,LIR,11292,DEN,2023,3
2090.00,783.00,YV,Mesa Airlines Inc.,YV,13370,MLM,12266,IAH,2023,3
2090.00,1708.00,AS,Alaska Airlines Inc.,AS,14832,SJD,14057,PDX,2023,3
2093.00,1708.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14832,SJD,2023,3
2095.00,716.00,NK,Spirit Air Lines,NK,13180,MBJ,13204,MCO,2023,2
2095.00,4786.00,AA,American Airlines Inc.,AA,12478,JFK,11915,GIG,2023,3
2097.00,1764.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,11042,CLE,2023,1
2100.00,3830.00,DL,Delta Air Lines Inc.,DL,12478,JFK,16782,DSS,2023,3
2101.00,1558.00,AA,American Airlines Inc.,AA,12990,LIR,10423,AUS,2023,1
2101.00,1726.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14312,PVR,12339,IND,2023,2
2103.00,1315.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,11292,DEN,2023,3
2105.00,2332.00,UA,United Air Lines Inc.,UA,12990,LIR,11292,DEN,2023,1
2106.00,524.00,MQ,Envoy Air,MQ,13514,MTY,11298,DFW,2023,3
2106.00,1717.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,11244,CZM,2023,2
2107.00,4462.00,AA,American Airlines Inc.,AA,13532,MVD,13303,MIA,2023,3
2108.00,1522.00,B6,JetBlue Airways,B6,12478,JFK,14012,PAP,2023,3
2108.00,1523.00,NK,Spirit Air Lines,NK,14293,PUJ,14100,PHL,2023,2
2110.00,2332.00,UA,United Air Lines Inc.,UA,11292,DEN,12990,LIR,2023,1
2111.00,1436.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,10397,ATL,2023,1
2113.00,4800.00,AA,American Airlines Inc.,AA,12972,LHR,14747,SEA,2023,1
2115.00,7351.00,AA,American Airlines Inc.,AA,11298,DFW,14309,PVG,2023,3
2118.00,339.00,AA,American Airlines Inc.,AA,13303,MIA,11075,CMW,2023,1
2121.00,1280.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,12266,IAH,2023,1
2124.00,3631.00,UA,United Air Lines Inc.,UA,11618,EWR,12986,LIM,2023,2
2124.00,4091.00,UA,United Air Lines Inc.,UA,12026,GVA,12264,IAD,2023,2
2129.00,203.00,AA,American Airlines Inc.,AA,13303,MIA,15627,VRA,2023,2
2131.00,1009.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14739,SDQ,2023,2
2132.00,1117.00,F9,Frontier Airlines Inc.,F9,13180,MBJ,10397,ATL,2023,1
2133.00,748.00,YV,Mesa Airlines Inc.,YV,15584,VER,12266,IAH,2023,3
2141.00,898.00,YV,Mesa Airlines Inc.,YV,12266,IAH,13799,OAX,2023,1
2141.00,4156.00,DL,Delta Air Lines Inc.,DL,10920,CDG,11193,CVG,2023,1
2144.00,1524.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14831,SJC,2023,3
2144.00,3830.00,DL,Delta Air Lines Inc.,DL,16782,DSS,12478,JFK,2023,2
2146.00,1224.00,AA,American Airlines Inc.,AA,10717,BON,13303,MIA,2023,3
2146.00,5492.00,DL,Delta Air Lines Inc.,DL,15258,TLV,10721,BOS,2023,3
2147.00,3736.00,AA,American Airlines Inc.,AA,10292,AMS,14100,PHL,2023,2
2148.00,1404.00,B6,JetBlue Airways,B6,11697,FLL,13218,MDE,2023,2
2150.00,1770.00,B6,JetBlue Airways,B6,12478,JFK,10312,ANU,2023,3
2152.00,1271.00,DL,Delta Air Lines Inc.,DL,14681,SAP,10397,ATL,2023,2
2154.00,1280.00,YV,Mesa Airlines Inc.,YV,12266,IAH,16271,YYZ,2023,1
2155.00,96.00,3M,Silver Airways,3M,14843,SJU,11519,EIS,2023,3
2155.00,1322.00,F9,Frontier Airlines Inc.,F9,11292,DEN,14312,PVR,2023,2
2157.00,1322.00,WN,Southwest Airlines Co.,WN,11292,DEN,14312,PVR,2023,2
2157.00,5722.00,DL,Delta Air Lines Inc.,DL,14747,SEA,14309,PVG,2023,3
2158.00,2186.00,UA,United Air Lines Inc.,UA,12990,LIR,11618,EWR,2023,1
2161.00,4015.00,DL,Delta Air Lines Inc.,DL,12972,LHR,13487,MSP,2023,2
2163.00,898.00,YV,Mesa Airlines Inc.,YV,13799,OAX,12266,IAH,2023,1
2163.00,1404.00,B6,JetBlue Airways,B6,11697,FLL,13218,MDE,2023,3
2164.00,1770.00,B6,JetBlue Airways,B6,10312,ANU,12478,JFK,2023,3
2165.00,1523.00,F9,Frontier Airlines Inc.,F9,14100,PHL,14293,PUJ,2023,3
2166.00,96.00,3M,Silver Airways,3M,11519,EIS,14843,SJU,2023,3
2172.00,1524.00,AS,Alaska Airlines Inc.,AS,14831,SJC,14312,PVR,2023,3
2172.00,2405.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,12990,LIR,13487,MSP,2023,3
2179.00,848.00,GCA,"Global Crossing Airlines, Inc.",GCA,14739,SDQ,13303,MIA,2023,3
2179.00,5487.00,UA,United Air Lines Inc.,UA,12892,LAX,12169,HND,2023,3
2180.00,1523.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,14100,PHL,2023,3
2180.00,2186.00,UA,United Air Lines Inc.,UA,11618,EWR,12990,LIR,2023,1
2181.00,1109.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14679,SAN,2023,1
2183.00,491.00,AA,American Airlines Inc.,AA,14722,SCU,13303,MIA,2023,1
2183.00,1764.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,11042,CLE,2023,3
2185.00,1436.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,10397,ATL,2023,3
2186.00,2032.00,AA,American Airlines Inc.,AA,14293,PUJ,11298,DFW,2023,1
2187.00,4091.00,UA,United Air Lines Inc.,UA,12264,IAD,12026,GVA,2023,1
2188.00,940.00,AA,American Airlines Inc.,AA,11298,DFW,13306,MID,2023,2
2190.00,3265.00,B6,JetBlue Airways,B6,12972,LHR,10721,BOS,2023,1
2192.00,716.00,YV,Mesa Airlines Inc.,YV,10210,AGU,12266,IAH,2023,1
2192.00,1515.00,NK,Spirit Air Lines,NK,11697,FLL,10448,AXM,2023,1
2194.00,716.00,NK,Spirit Air Lines,NK,13204,MCO,13180,MBJ,2023,2
2195.00,333.00,9E,Endeavor Air Inc.,9E,12478,JFK,16217,YUL,2023,2
2195.00,1271.00,DL,Delta Air Lines Inc.,DL,10397,ATL,14681,SAP,2023,2
2198.00,2119.00,B6,JetBlue Airways,B6,11032,CUN,12892,LAX,2023,1
2198.00,2319.00,UA,United Air Lines Inc.,UA,12892,LAX,14677,SAL,2023,2
